CA, 1993, kidney, 0, num, deceased
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2011, kidney, 29, num, deceased
CR, 2011, liver, 7, num, deceased
CR, 2011, pancreas, 0, num, deceased
CR, 2011, heart, 6, num, deceased
CR, 2011, lung, 0, num, deceased
CR, 2011, heart/lung, -, num, deceased
CR, 2011, kidney, 6.21, pmp, deceased
CR, 2011, liver, 1.50, pmp, deceased
CR, 2011, pancreas, 0, pmp, deceased
CR, 2011, heart, 1.29, pmp, deceased
CR, 2011, lung, 0, pmp, deceased
CR, 2011, heart/lung, -, pmp, deceased
CR, 2011, kidney, 119, num, living
CR, 2011, liver, 6, num, living
CR, 2011, pancreas, -, num, living
CR, 2011, heart, -, num, living
CR, 2011, lung, -, num, living
CR, 2011, heart/lung, -, num, living
CR, 2011, kidney, 25.50, pmp, living
CR, 2011, liver, 1.29, pmp, living
CR, 2011, pancreas, -, pmp, living
CR, 2011, heart, -, pmp, living
CR, 2011, lung, -, pmp, living
CR, 2011, heart/lung, -, pmp, living
CR, 2012, kidney, 24, num, deceased
CR, 2012, liver, 7, num, deceased
CR, 2012, pancreas, 0, num, deceased
CR, 2012, heart, 0, num, deceased
CR, 2012, lung, 0, num, deceased
CR, 2012, heart/lung, -, num, deceased
CR, 2012, kidney, 5.20, pmp, deceased
CR, 2012, liver, 1.5, pmp, deceased
CR, 2012, pancreas, 0, pmp, deceased
CR, 2012, heart, 0, pmp, deceased
CR, 2012, lung, 0, pmp, deceased
CR, 2012, heart/lung, -, pmp, deceased
CR, 2012, kidney, 111, num, living
CR, 2012, liver, 2, num, living
CR, 2012, pancreas, -, num, living
CR, 2012, heart, -, num, living
CR, 2012, lung, -, num, living
CR, 2012, heart/lung, -, num, living
CR, 2012, kidney, 24.10, pmp, living
CR, 2012, liver, 0.43, pmp, living
CR, 2012, pancreas, -, pmp, living
CR, 2012, heart, -, pmp, living
CR, 2012, lung, -, pmp, living
CR, 2012, heart/lung, -, pmp, living
CR, 2013, kidney, 40, num, deceased
CR, 2013, liver, 5, num, deceased
CR, 2013, pancreas, 0, num, deceased
CR, 2013, heart, 1, num, deceased
CR, 2013, lung, 1, num, deceased
CR, 2013, heart/lung, -, num, deceased
CR, 2013, kidney, 8.48, pmp, deceased
CR, 2013, liver, 1.06, pmp, deceased
CR, 2013, pancreas, 0, pmp, deceased
CR, 2013, heart, 0.21, pmp, deceased
CR, 2013, lung, 0.21, pmp, deceased
CR, 2013, heart/lung, -, pmp, deceased
CR, 2013, kidney, 60, num, living
CR, 2013, liver, 2, num, living
CR, 2013, pancreas, -, num, living
CR, 2013, heart, -, num, living
CR, 2013, lung, -, num, living
CR, 2013, heart/lung, -, num, living
CR, 2013, kidney, 12.73, pmp, living
CR, 2013, liver, 0.42, pmp, living
CR, 2013, pancreas, -, pmp, living
CR, 2013, heart, -, pmp, living
CR, 2013, lung, -, pmp, living
CR, 2013, heart/lung, -, pmp, living
CR, 2014, kidney, 36, num, deceased
CR, 2014, liver, 9, num, deceased
CR, 2014, pancreas, 0, num, deceased
CR, 2014, heart, 1, num, deceased
CR, 2014, lung, 0, num, deceased
CR, 2014, heart/lung, -, num, deceased
CR, 2014, kidney, 7.65, pmp, deceased
CR, 2014, liver, 1.9, pmp, deceased
CR, 2014, pancreas, 0, pmp, deceased
CR, 2014, heart, 0.21, pmp, deceased
CR, 2014, lung, 0, pmp, deceased
CR, 2014, heart/lung, -, pmp, deceased
CR, 2014, kidney, 0, num, living
CR, 2014, liver, 0, num, living
CR, 2014, pancreas, -, num, living
CR, 2014, heart, -, num, living
CR, 2014, lung, -, num, living
CR, 2014, heart/lung, -, num, living
CR, 2014, kidney, 0, pmp, living
CR, 2014, liver, 0, pmp, living
CR, 2014, pancreas, -, pmp, living
CR, 2014, heart, -, pmp, living
CR, 2014, lung, -, pmp, living
CR, 2014, heart/lung, -, pmp, living
CR, 2015, kidney, 115, num, deceased
CR, 2015, liver, 8, num, deceased
CR, 2015, pancreas, 11, num, deceased
CR, 2015, heart, 3, num, deceased
CR, 2015, lung, 1, num, deceased
CR, 2015, heart/lung, -, num, deceased
CR, 2015, kidney, 24, pmp, deceased
CR, 2015, liver, 1.7, pmp, deceased
CR, 2015, pancreas, 0.2, pmp, deceased
CR, 2015, heart, 0.6, pmp, deceased
CR, 2015, lung, 0.2, pmp, deceased
CR, 2015, heart/lung, -, pmp, deceased
CR, 2015, kidney, 52, num, living
CR, 2015, liver, 0, num, living
CR, 2015, pancreas, -, num, living
CR, 2015, heart, -, num, living
CR, 2015, lung, -, num, living
CR, 2015, heart/lung, -, num, living
CR, 2015, kidney, 10.80, pmp, living
CR, 2015, liver, 0, pmp, living
CR, 2015, pancreas, -, pmp, living
CR, 2015, heart, -, pmp, living
CR, 2015, lung, -, pmp, living
CR, 2015, heart/lung, -, pmp, living
CR, 2016, kidney, 41, num, deceased
CR, 2016, liver, 9, num, deceased
CR, 2016, pancreas, 0, num, deceased
CR, 2016, heart, 5, num, deceased
CR, 2016, lung, 1, num, deceased
CR, 2016, heart/lung, -, num, deceased
CR, 2016, kidney, 8.54, pmp, deceased
CR, 2016, liver, 1.87, pmp, deceased
CR, 2016, pancreas, 0, pmp, deceased
CR, 2016, heart, 1.04, pmp, deceased
CR, 2016, lung, 0.2, pmp, deceased
CR, 2016, heart/lung, -, pmp, deceased
CR, 2016, kidney, 65, num, living
CR, 2016, liver, 4, num, living
CR, 2016, pancreas, -, num, living
CR, 2016, heart, -, num, living
CR, 2016, lung, -, num, living
CR, 2016, heart/lung, -, num, living
CR, 2016, kidney, 13.54, pmp, living
CR, 2016, liver, 0.83, pmp, living
CR, 2016, pancreas, -, pmp, living
CR, 2016, heart, -, pmp, living
CR, 2016, lung, -, pmp, living
CR, 2016, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CU, 2017, kidney, 174, num, deceased
CU, 2017, liver, 22, num, deceased
CU, 2017, pancreas, 0, num, deceased
CU, 2017, heart, 0, num, deceased
CU, 2017, lung, 0, num, deceased
CU, 2017, heart/lung, -, num, deceased
CU, 2017, kidney, 15.13, pmp, deceased
CU, 2017, liver, 1.91, pmp, deceased
CU, 2017, pancreas, 0, pmp, deceased
CU, 2017, heart, 0, pmp, deceased
CU, 2017, lung, 0, pmp, deceased
CU, 2017, heart/lung, -, pmp, deceased
CU, 2017, kidney, 29, num, living
CU, 2017, liver, 0, num, living
CU, 2017, pancreas, -, num, living
CU, 2017, heart, -, num, living
CU, 2017, lung, -, num, living
CU, 2017, heart/lung, -, num, living
CU, 2017, kidney, 2.52, pmp, living
CU, 2017, liver, 0, pmp, living
CU, 2017, pancreas, -, pmp, living
CU, 2017, heart, -, pmp, living
CU, 2017, lung, -, pmp, living
CU, 2017, heart/lung, -, pmp, living
CU, 2017, kidney, 174, num, deceased
CU, 2017, liver, 22, num, deceased
CU, 2017, pancreas, 0, num, deceased
CU, 2017, heart, 0, num, deceased
CU, 2017, lung, 0, num, deceased
CU, 2017, heart/lung, -, num, deceased
CU, 2017, kidney, 15.13, pmp, deceased
CU, 2017, liver, 1.91, pmp, deceased
CU, 2017, pancreas, 0, pmp, deceased
CU, 2017, heart, 0, pmp, deceased
CU, 2017, lung, 0, pmp, deceased
CU, 2017, heart/lung, -, pmp, deceased
CU, 2017, kidney, 29, num, living
CU, 2017, liver, 0, num, living
CU, 2017, pancreas, -, num, living
CU, 2017, heart, -, num, living
CU, 2017, lung, -, num, living
CU, 2017, heart/lung, -, num, living
CU, 2017, kidney, 2.52, pmp, living
CU, 2017, liver, 0, pmp, living
CU, 2017, pancreas, -, pmp, living
CU, 2017, heart, -, pmp, living
CU, 2017, lung, -, pmp, living
CU, 2017, heart/lung, -, pmp, living
CU, 1995, kidney, 0, num, deceased
CU, 1995, liver, 0, num, deceased
CU, 1995, pancreas, 0, num, deceased
CU, 1995, heart, 0, num, deceased
CU, 1995, lung, 0, num, deceased
CU, 1995, heart/lung, -, num, deceased
CU, 1995, kidney, 0, pmp, deceased
CU, 1995, liver, 0, pmp, deceased
CU, 1995, pancreas, 0, pmp, deceased
CU, 1995, heart, 0, pmp, deceased
CU, 1995, lung, 0, pmp, deceased
CU, 1995, heart/lung, -, pmp, deceased
CU, 1995, kidney, 0, num, living
CU, 1995, liver, 0, num, living
CU, 1995, pancreas, -, num, living
CU, 1995, heart, -, num, living
CU, 1995, lung, -, num, living
CU, 1995, heart/lung, -, num, living
CU, 1995, kidney, 0, pmp, living
CU, 1995, liver, 0, pmp, living
CU, 1995, pancreas, -, pmp, living
CU, 1995, heart, -, pmp, living
CU, 1995, lung, -, pmp, living
CU, 1995, heart/lung, -, pmp, living
CU, 1996, kidney, 0, num, deceased
CU, 1996, liver, 0, num, deceased
CU, 1996, pancreas, 0, num, deceased
CU, 1996, heart, 0, num, deceased
CU, 1996, lung, 0, num, deceased
CU, 1996, heart/lung, -, num, deceased
CU, 1996, kidney, 0, pmp, deceased
CU, 1996, liver, 0, pmp, deceased
CU, 1996, pancreas, 0, pmp, deceased
CU, 1996, heart, 0, pmp, deceased
CU, 1996, lung, 0, pmp, deceased
CU, 1996, heart/lung, -, pmp, deceased
CU, 1996, kidney, 0, num, living
CU, 1996, liver, 0, num, living
CU, 1996, pancreas, -, num, living
CU, 1996, heart, -, num, living
CU, 1996, lung, -, num, living
CU, 1996, heart/lung, -, num, living
CU, 1996, kidney, 0, pmp, living
CU, 1996, liver, 0, pmp, living
CU, 1996, pancreas, -, pmp, living
CU, 1996, heart, -, pmp, living
CU, 1996, lung, -, pmp, living
CU, 1996, heart/lung, -, pmp, living
CU, 1997, kidney, 86, num, deceased
CU, 1997, liver, 0, num, deceased
CU, 1997, pancreas, 0, num, deceased
CU, 1997, heart, 0, num, deceased
CU, 1997, lung, 0, num, deceased
CU, 1997, heart/lung, -, num, deceased
CU, 1997, kidney, 7.70, pmp, deceased
CU, 1997, liver, 0, pmp, deceased
CU, 1997, pancreas, 0, pmp, deceased
CU, 1997, heart, 0, pmp, deceased
CU, 1997, lung, 0, pmp, deceased
CU, 1997, heart/lung, -, pmp, deceased
CU, 1997, kidney, 7, num, living
CU, 1997, liver, 0, num, living
CU, 1997, pancreas, -, num, living
CU, 1997, heart, -, num, living
CU, 1997, lung, -, num, living
CU, 1997, heart/lung, -, num, living
CU, 1997, kidney, 0.6, pmp, living
CU, 1997, liver, 0, pmp, living
CU, 1997, pancreas, -, pmp, living
CU, 1997, heart, -, pmp, living
CU, 1997, lung, -, pmp, living
CU, 1997, heart/lung, -, pmp, living
CU, 1998, kidney, 88, num, deceased
CU, 1998, liver, 0, num, deceased
CU, 1998, pancreas, 0, num, deceased
CU, 1998, heart, 0, num, deceased
CU, 1998, lung, 0, num, deceased
CU, 1998, heart/lung, -, num, deceased
CU, 1998, kidney, 7.90, pmp, deceased
CU, 1998, liver, 0, pmp, deceased
CU, 1998, pancreas, 0, pmp, deceased
CU, 1998, heart, 0, pmp, deceased
CU, 1998, lung, 0, pmp, deceased
CU, 1998, heart/lung, -, pmp, deceased
CU, 1998, kidney, 28, num, living
CU, 1998, liver, 0, num, living
CU, 1998, pancreas, -, num, living
CU, 1998, heart, -, num, living
CU, 1998, lung, -, num, living
CU, 1998, heart/lung, -, num, living
CU, 1998, kidney, 2.5, pmp, living
CU, 1998, liver, 0, pmp, living
CU, 1998, pancreas, -, pmp, living
CU, 1998, heart, -, pmp, living
CU, 1998, lung, -, pmp, living
CU, 1998, heart/lung, -, pmp, living
CU, 1999, kidney, 92, num, deceased
CU, 1999, liver, 0, num, deceased
CU, 1999, pancreas, 0, num, deceased
CU, 1999, heart, 0, num, deceased
CU, 1999, lung, 0, num, deceased
CU, 1999, heart/lung, -, num, deceased
CU, 1999, kidney, 8.20, pmp, deceased
CU, 1999, liver, 0, pmp, deceased
CU, 1999, pancreas, 0, pmp, deceased
CU, 1999, heart, 0, pmp, deceased
CU, 1999, lung, 0, pmp, deceased
CU, 1999, heart/lung, -, pmp, deceased
CU, 1999, kidney, 10, num, living
CU, 1999, liver, 0, num, living
CU, 1999, pancreas, -, num, living
CU, 1999, heart, -, num, living
CU, 1999, lung, -, num, living
CU, 1999, heart/lung, -, num, living
CU, 1999, kidney, 0.8, pmp, living
CU, 1999, liver, 0, pmp, living
CU, 1999, pancreas, -, pmp, living
CU, 1999, heart, -, pmp, living
CU, 1999, lung, -, pmp, living
CU, 1999, heart/lung, -, pmp, living
CU, 2000, kidney, 121, num, deceased
CU, 2000, liver, 8, num, deceased
CU, 2000, pancreas, 0, num, deceased
CU, 2000, heart, 2, num, deceased
CU, 2000, lung, 0, num, deceased
CU, 2000, heart/lung, -, num, deceased
CU, 2000, kidney, 10.70, pmp, deceased
CU, 2000, liver, 0.7, pmp, deceased
CU, 2000, pancreas, 0, pmp, deceased
CU, 2000, heart, 0.1, pmp, deceased
CU, 2000, lung, 0, pmp, deceased
CU, 2000, heart/lung, -, pmp, deceased
CU, 2000, kidney, 17, num, living
CU, 2000, liver, 0, num, living
CU, 2000, pancreas, -, num, living
CU, 2000, heart, -, num, living
CU, 2000, lung, -, num, living
CU, 2000, heart/lung, -, num, living
CU, 2000, kidney, 1.5, pmp, living
CU, 2000, liver, 0, pmp, living
CU, 2000, pancreas, -, pmp, living
CU, 2000, heart, -, pmp, living
CU, 2000, lung, -, pmp, living
CU, 2000, heart/lung, -, pmp, living
CU, 2001, kidney, 164, num, deceased
CU, 2001, liver, 16, num, deceased
CU, 2001, pancreas, 0, num, deceased
CU, 2001, heart, 6, num, deceased
CU, 2001, lung, 0, num, deceased
CU, 2001, heart/lung, -, num, deceased
CU, 2001, kidney, 14.60, pmp, deceased
CU, 2001, liver, 1.40, pmp, deceased
CU, 2001, pancreas, 0, pmp, deceased
CU, 2001, heart, 0.5, pmp, deceased
CU, 2001, lung, 0, pmp, deceased
CU, 2001, heart/lung, -, pmp, deceased
CU, 2001, kidney, 11, num, living
CU, 2001, liver, 0, num, living
CU, 2001, pancreas, -, num, living
CU, 2001, heart, -, num, living
CU, 2001, lung, -, num, living
CU, 2001, heart/lung, -, num, living
CU, 2001, kidney, 0.9, pmp, living
CU, 2001, liver, 0, pmp, living
CU, 2001, pancreas, -, pmp, living
CU, 2001, heart, -, pmp, living
CU, 2001, lung, -, pmp, living
CU, 2001, heart/lung, -, pmp, living
CU, 2002, kidney, 224, num, deceased
CU, 2002, liver, 24, num, deceased
CU, 2002, pancreas, 1, num, deceased
CU, 2002, heart, 4, num, deceased
CU, 2002, lung, 0, num, deceased
CU, 2002, heart/lung, -, num, deceased
CU, 2002, kidney, 20, pmp, deceased
CU, 2002, liver, 2.10, pmp, deceased
CU, 2002, pancreas, 8.90, pmp, deceased
CU, 2002, heart, 0.3, pmp, deceased
CU, 2002, lung, 0, pmp, deceased
CU, 2002, heart/lung, -, pmp, deceased
CU, 2002, kidney, 22, num, living
CU, 2002, liver, 0, num, living
CU, 2002, pancreas, -, num, living
CU, 2002, heart, -, num, living
CU, 2002, lung, -, num, living
CU, 2002, heart/lung, -, num, living
CU, 2002, kidney, 1.9, pmp, living
CU, 2002, liver, 0, pmp, living
CU, 2002, pancreas, -, pmp, living
CU, 2002, heart, -, pmp, living
CU, 2002, lung, -, pmp, living
CU, 2002, heart/lung, -, pmp, living
CU, 2003, kidney, 196, num, deceased
CU, 2003, liver, 29, num, deceased
CU, 2003, pancreas, 1, num, deceased
CU, 2003, heart, 7, num, deceased
CU, 2003, lung, 0, num, deceased
CU, 2003, heart/lung, -, num, deceased
CU, 2003, kidney, 17.5, pmp, deceased
CU, 2003, liver, 2.5, pmp, deceased
CU, 2003, pancreas, 8.90, pmp, deceased
CU, 2003, heart, 0.6, pmp, deceased
CU, 2003, lung, 0, pmp, deceased
CU, 2003, heart/lung, -, pmp, deceased
CU, 2003, kidney, 29, num, living
CU, 2003, liver, 0, num, living
CU, 2003, pancreas, -, num, living
CU, 2003, heart, -, num, living
CU, 2003, lung, -, num, living
CU, 2003, heart/lung, -, num, living
CU, 2003, kidney, 2.5, pmp, living
CU, 2003, liver, 0, pmp, living
CU, 2003, pancreas, -, pmp, living
CU, 2003, heart, -, pmp, living
CU, 2003, lung, -, pmp, living
CU, 2003, heart/lung, -, pmp, living
CU, 2004, kidney, 168, num, deceased
CU, 2004, liver, 26, num, deceased
CU, 2004, pancreas, 0, num, deceased
CU, 2004, heart, 3, num, deceased
CU, 2004, lung, 0, num, deceased
CU, 2004, heart/lung, -, num, deceased
CU, 2004, kidney, 15, pmp, deceased
CU, 2004, liver, 2.30, pmp, deceased
CU, 2004, pancreas, 0, pmp, deceased
CU, 2004, heart, 0.2, pmp, deceased
CU, 2004, lung, 0, pmp, deceased
CU, 2004, heart/lung, -, pmp, deceased
CU, 2004, kidney, 24, num, living
CU, 2004, liver, 0, num, living
CU, 2004, pancreas, -, num, living
CU, 2004, heart, -, num, living
CU, 2004, lung, -, num, living
CU, 2004, heart/lung, -, num, living
CU, 2004, kidney, 2.10, pmp, living
CU, 2004, liver, 0, pmp, living
CU, 2004, pancreas, -, pmp, living
CU, 2004, heart, -, pmp, living
CU, 2004, lung, -, pmp, living
CU, 2004, heart/lung, -, pmp, living
CU, 2005, kidney, 115, num, deceased
CU, 2005, liver, 20, num, deceased
CU, 2005, pancreas, 0, num, deceased
CU, 2005, heart, 2, num, deceased
CU, 2005, lung, 2, num, deceased
CU, 2005, heart/lung, -, num, deceased
CU, 2005, kidney, 10.20, pmp, deceased
CU, 2005, liver, 1.8, pmp, deceased
CU, 2005, pancreas, 0, pmp, deceased
CU, 2005, heart, 0.2, pmp, deceased
CU, 2005, lung, 0.2, pmp, deceased
CU, 2005, heart/lung, -, pmp, deceased
CU, 2005, kidney, 26, num, living
CU, 2005, liver, 0, num, living
CU, 2005, pancreas, -, num, living
CU, 2005, heart, -, num, living
CU, 2005, lung, -, num, living
CU, 2005, heart/lung, -, num, living
CU, 2005, kidney, 2.30, pmp, living
CU, 2005, liver, 0, pmp, living
CU, 2005, pancreas, -, pmp, living
CU, 2005, heart, -, pmp, living
CU, 2005, lung, -, pmp, living
CU, 2005, heart/lung, -, pmp, living
CU, 2006, kidney, 111, num, deceased
CU, 2006, liver, 28, num, deceased
CU, 2006, pancreas, 0, num, deceased
CU, 2006, heart, 3, num, deceased
CU, 2006, lung, 0, num, deceased
CU, 2006, heart/lung, -, num, deceased
CU, 2006, kidney, 9.90, pmp, deceased
CU, 2006, liver, 2.5, pmp, deceased
CU, 2006, pancreas, 0, pmp, deceased
CU, 2006, heart, 0.2, pmp, deceased
CU, 2006, lung, 0, pmp, deceased
CU, 2006, heart/lung, -, pmp, deceased
CU, 2006, kidney, 16, num, living
CU, 2006, liver, 0, num, living
CU, 2006, pancreas, -, num, living
CU, 2006, heart, -, num, living
CU, 2006, lung, -, num, living
CU, 2006, heart/lung, -, num, living
CU, 2006, kidney, 1.40, pmp, living
CU, 2006, liver, 0, pmp, living
CU, 2006, pancreas, -, pmp, living
CU, 2006, heart, -, pmp, living
CU, 2006, lung, -, pmp, living
CU, 2006, heart/lung, -, pmp, living
CU, 2007, kidney, 150, num, deceased
CU, 2007, liver, 39, num, deceased
CU, 2007, pancreas, 0, num, deceased
CU, 2007, heart, 6, num, deceased
CU, 2007, lung, 0, num, deceased
CU, 2007, heart/lung, -, num, deceased
CU, 2007, kidney, 13.30, pmp, deceased
CU, 2007, liver, 3.40, pmp, deceased
CU, 2007, pancreas, 0, pmp, deceased
CU, 2007, heart, 0.5, pmp, deceased
CU, 2007, lung, 0, pmp, deceased
CU, 2007, heart/lung, -, pmp, deceased
CU, 2007, kidney, 23, num, living
CU, 2007, liver, 0, num, living
CU, 2007, pancreas, -, num, living
CU, 2007, heart, -, num, living
CU, 2007, lung, -, num, living
CU, 2007, heart/lung, -, num, living
CU, 2007, kidney, 2, pmp, living
CU, 2007, liver, 0, pmp, living
CU, 2007, pancreas, -, pmp, living
CU, 2007, heart, -, pmp, living
CU, 2007, lung, -, pmp, living
CU, 2007, heart/lung, -, pmp, living
CU, 2008, kidney, 136, num, deceased
CU, 2008, liver, 28, num, deceased
CU, 2008, pancreas, 0, num, deceased
CU, 2008, heart, 3, num, deceased
CU, 2008, lung, 0, num, deceased
CU, 2008, heart/lung, -, num, deceased
CU, 2008, kidney, 12.20, pmp, deceased
CU, 2008, liver, 2.5, pmp, deceased
CU, 2008, pancreas, 0, pmp, deceased
CU, 2008, heart, 0.2, pmp, deceased
CU, 2008, lung, 0, pmp, deceased
CU, 2008, heart/lung, -, pmp, deceased
CU, 2008, kidney, 8, num, living
CU, 2008, liver, 0, num, living
CU, 2008, pancreas, -, num, living
CU, 2008, heart, -, num, living
CU, 2008, lung, -, num, living
CU, 2008, heart/lung, -, num, living
CU, 2008, kidney, 0.7, pmp, living
CU, 2008, liver, 0, pmp, living
CU, 2008, pancreas, -, pmp, living
CU, 2008, heart, -, pmp, living
CU, 2008, lung, -, pmp, living
CU, 2008, heart/lung, -, pmp, living
CU, 2009, kidney, 0, num, deceased
CU, 2009, liver, 0, num, deceased
CU, 2009, pancreas, 0, num, deceased
CU, 2009, heart, 0, num, deceased
CU, 2009, lung, 0, num, deceased
CU, 2009, heart/lung, -, num, deceased
CU, 2009, kidney, 0, pmp, deceased
CU, 2009, liver, 0, pmp, deceased
CU, 2009, pancreas, 0, pmp, deceased
CU, 2009, heart, 0, pmp, deceased
CU, 2009, lung, 0, pmp, deceased
CU, 2009, heart/lung, -, pmp, deceased
CU, 2009, kidney, 16, num, living
CU, 2009, liver, 0, num, living
CU, 2009, pancreas, -, num, living
CU, 2009, heart, -, num, living
CU, 2009, lung, -, num, living
CU, 2009, heart/lung, -, num, living
CU, 2009, kidney, 1.40, pmp, living
CU, 2009, liver, 0, pmp, living
CU, 2009, pancreas, -, pmp, living
CU, 2009, heart, -, pmp, living
CU, 2009, lung, -, pmp, living
CU, 2009, heart/lung, -, pmp, living
CU, 2010, kidney, 111, num, deceased
CU, 2010, liver, 22, num, deceased
CU, 2010, pancreas, 0, num, deceased
CU, 2010, heart, 3, num, deceased
CU, 2010, lung, 0, num, deceased
CU, 2010, heart/lung, -, num, deceased
CU, 2010, kidney, 9.65, pmp, deceased
CU, 2010, liver, 1.91, pmp, deceased
CU, 2010, pancreas, 0, pmp, deceased
CU, 2010, heart, 0.26, pmp, deceased
CU, 2010, lung, 0, pmp, deceased
CU, 2010, heart/lung, -, pmp, deceased
CU, 2010, kidney, 8, num, living
CU, 2010, liver, 0, num, living
CU, 2010, pancreas, -, num, living
CU, 2010, heart, -, num, living
CU, 2010, lung, -, num, living
CU, 2010, heart/lung, -, num, living
CU, 2010, kidney, 0.7, pmp, living
CU, 2010, liver, 0, pmp, living
CU, 2010, pancreas, -, pmp, living
CU, 2010, heart, -, pmp, living
CU, 2010, lung, -, pmp, living
CU, 2010, heart/lung, -, pmp, living
CU, 2017, kidney, 174, num, deceased
CU, 2017, liver, 22, num, deceased
CU, 2017, pancreas, 0, num, deceased
CU, 2017, heart, 0, num, deceased
CU, 2017, lung, 0, num, deceased
CU, 2017, heart/lung, -, num, deceased
CU, 2017, kidney, 15.13, pmp, deceased
CU, 2017, liver, 1.91, pmp, deceased
CU, 2017, pancreas, 0, pmp, deceased
CU, 2017, heart, 0, pmp, deceased
CU, 2017, lung, 0, pmp, deceased
CU, 2017, heart/lung, -, pmp, deceased
CU, 2017, kidney, 29, num, living
CU, 2017, liver, 0, num, living
CU, 2017, pancreas, -, num, living
CU, 2017, heart, -, num, living
CU, 2017, lung, -, num, living
CU, 2017, heart/lung, -, num, living
CU, 2017, kidney, 2.52, pmp, living
CU, 2017, liver, 0, pmp, living
CU, 2017, pancreas, -, pmp, living
CU, 2017, heart, -, pmp, living
CU, 2017, lung, -, pmp, living
CU, 2017, heart/lung, -, pmp, living
CU, 2017, kidney, 174, num, deceased
